"Date","Time (GMT)","Predicted (ft)","Preliminary (ft)","Verified (ft)"
"2023/01/25","07:00","-0.124","-","0.49"
"2023/01/25","08:00","-0.704","-","-0.1"
"2023/01/25","09:00","-1.196","-","-0.6"
"2023/01/25","10:00","-1.53","-","-0.89"
"2023/01/25","11:00","-1.561","-","-0.92"
"2023/01/25","12:00","-1.227","-","-0.63"
"2023/01/25","13:00","-0.649","-","0.02"
"2023/01/25","14:00","-0.013","-","0.64"
"2023/01/25","15:00","0.564","-","1.18"
"2023/01/25","16:00","0.967","-","1.6"
"2023/01/25","17:00","1.036","-","1.69"
"2023/01/25","18:00","0.711","-","1.34"
"2023/01/25","19:00","0.142","-","0.73"
"2023/01/25","20:00","-0.453","-","0.15"
"2023/01/25","21:00","-0.972","-","-0.37"
"2023/01/25","22:00","-1.375","-","-0.77"
"2023/01/25","23:00","-1.552","-","-0.91"
"2023/01/26","00:00","-1.387","-","-0.78"
"2023/01/26","01:00","-0.928","-","-0.31"
"2023/01/26","02:00","-0.348","-","0.3"
"2023/01/26","03:00","0.222","-","0.78"
"2023/01/26","04:00","0.696","-","1.24"
"2023/01/26","05:00","0.938","-","1.5"
"2023/01/26","06:00","0.817","-","1.41"
"2023/01/26","07:00","0.383","-","0.92"
"2023/01/26","08:00","-0.164","-","0.36"
"2023/01/26","09:00","-0.679","-","-0.09"
"2023/01/26","10:00","-1.12","-","-0.5"
"2023/01/26","11:00","-1.406","-","-0.78"
"2023/01/26","12:00","-1.391","-","-0.75"
"2023/01/26","13:00","-1.039","-","-0.46"
"2023/01/26","14:00","-0.494","-","0.06"
"2023/01/26","15:00","0.075","-","0.55"
"2023/01/26","16:00","0.573","-","0.96"
"2023/01/26","17:00","0.892","-","1.2"
"2023/01/26","18:00","0.888","-","1.27"
"2023/01/26","19:00","0.533","-","0.86"
"2023/01/26","20:00","-0.008","-","0.29"
"2023/01/26","21:00","-0.546","-","-0.16"
"2023/01/26","22:00","-1.014","-","-0.66"
"2023/01/26","23:00","-1.375","-","-1.03"
"2023/01/27","00:00","-1.508","-","-1.16"
"2023/01/27","01:00","-1.313","-","-1.09"
"2023/01/27","02:00","-0.862","-","-0.71"
"2023/01/27","03:00","-0.323","-","-0.18"
"2023/01/27","04:00","0.197","-","0.32"
"2023/01/27","05:00","0.627","-","0.74"
"2023/01/27","06:00","0.829","-","0.95"
"2023/01/27","07:00","0.695","-","0.91"
"2023/01/27","08:00","0.295","-","0.46"
"2023/01/27","09:00","-0.183","-","-0.03"
"2023/01/27","10:00","-0.631","-","-0.44"
"2023/01/27","11:00","-1.021","-","-0.79"
"2023/01/27","12:00","-1.261","-","-1.01"
"2023/01/27","13:00","-1.211","-","-0.98"
"2023/01/27","14:00","-0.865","-","-0.63"
"2023/01/27","15:00","-0.374","-","-0.19"
"2023/01/27","16:00","0.114","-","0.28"
"2023/01/27","17:00","0.53","-","0.7"
"2023/01/27","18:00","0.777","-","0.96"
"2023/01/27","19:00","0.723","-","0.97"
"2023/01/27","20:00","0.366","-","0.6"
"2023/01/27","21:00","-0.127","-","0.1"
"2023/01/27","22:00","-0.6","-","-0.3"
"2023/01/27","23:00","-1.017","-","-0.69"
"2023/01/28","00:00","-1.339","-","-0.93"
"2023/01/28","01:00","-1.436","-","-0.96"
"2023/01/28","02:00","-1.227","-","-0.75"
"2023/01/28","03:00","-0.803","-","-0.32"
"2023/01/28","04:00","-0.318","-","0.16"
"2023/01/28","05:00","0.151","-","0.62"
"2023/01/28","06:00","0.541","-","0.99"
"2023/01/28","07:00","0.717","-","1.19"
"2023/01/28","08:00","0.584","-","1.18"
"2023/01/28","09:00","0.23","-","0.77"
"2023/01/28","10:00","-0.179","-","0.37"
"2023/01/28","11:00","-0.568","-","0"
"2023/01/28","12:00","-0.916","-","-0.29"
"2023/01/28","13:00","-1.12","-","-0.45"
"2023/01/28","14:00","-1.05","-","-0.36"
"2023/01/28","15:00","-0.725","-","-0.05"
"2023/01/28","16:00","-0.302","-","0.42"
"2023/01/28","17:00","0.107","-","0.84"
"2023/01/28","18:00","0.456","-","1.16"
"2023/01/28","19:00","0.651","-","1.3"
"2023/01/28","20:00","0.57","-","1.12"
"2023/01/28","21:00","0.232","-","0.75"
"2023/01/28","22:00","-0.204","-","0.38"
"2023/01/28","23:00","-0.618","-","-0.02"
"2023/01/29","00:00","-0.995","-","-0.37"
"2023/01/29","01:00","-1.287","-","-0.62"
"2023/01/29","02:00","-1.358","-","-0.68"
"2023/01/29","03:00","-1.148","-","-0.47"
"2023/01/29","04:00","-0.762","-","-0.07"
"2023/01/29","05:00","-0.33","-","0.36"
"2023/01/29","06:00","0.097","-","0.76"
"2023/01/29","07:00","0.462","-","1.08"
"2023/01/29","08:00","0.623","-","1.22"
"2023/01/29","09:00","0.502","-","1.09"
"2023/01/29","10:00","0.193","-","0.74"
"2023/01/29","11:00","-0.159","-","0.38"
"2023/01/29","12:00","-0.506","-","0.04"
"2023/01/29","13:00","-0.827","-","-0.23"
"2023/01/29","14:00","-1.005","-","-0.36"
"2023/01/29","15:00","-0.926","-","-0.3"
"2023/01/29","16:00","-0.634","-","-0.05"
"2023/01/29","17:00","-0.275","-","0.38"
"2023/01/29","18:00","0.071","-","0.66"
"2023/01/29","19:00","0.377","-","0.97"
"2023/01/29","20:00","0.543","-","1.11"
"2023/01/29","21:00","0.454","-","1.01"
"2023/01/29","22:00","0.142","-","0.66"
"2023/01/29","23:00","-0.244","-","0.3"
"2023/01/30","00:00","-0.615","-","-0.03"
"2023/01/30","01:00","-0.969","-","-0.34"
"2023/01/30","02:00","-1.241","-","-0.55"
"2023/01/30","03:00","-1.295","-","-0.55"
"2023/01/30","04:00","-1.091","-","-0.42"
"2023/01/30","05:00","-0.742","-","0"
"2023/01/30","06:00","-0.35","-","0.44"
"2023/01/30","07:00","0.056","-","0.84"
"2023/01/30","08:00","0.411","-","1.17"
"2023/01/30","09:00","0.567","-","1.34"
"2023/01/30","10:00","0.455","-","1.24"
"2023/01/30","11:00","0.178","-","0.92"
"2023/01/30","12:00","-0.138","-","0.5"
"2023/01/30","13:00","-0.464","-","0.21"
"2023/01/30","14:00","-0.77","-","-0.03"
"2023/01/30","15:00","-0.931","-","-0.13"
"2023/01/30","16:00","-0.849","-","-0.05"
"2023/01/30","17:00","-0.588","-","0.18"
"2023/01/30","18:00","-0.278","-","0.55"
"2023/01/30","19:00","0.032","-","0.82"
"2023/01/30","20:00","0.32","-","1"
"2023/01/30","21:00","0.476","-","1.16"
"2023/01/30","22:00","0.385","-","1.07"
"2023/01/30","23:00","0.093","-","0.74"
"2023/01/31","00:00","-0.261","-","0.36"
"2023/01/31","01:00","-0.612","-","0"
"2023/01/31","02:00","-0.96","-","-0.33"
"2023/01/31","03:00","-1.221","-","-0.55"
"2023/01/31","04:00","-1.26","-","-0.57"
"2023/01/31","05:00","-1.061","-","-0.35"
"2023/01/31","06:00","-0.734","-","0.06"
"2023/01/31","07:00","-0.36","-","0.42"
"2023/01/31","08:00","0.049","-","0.77"
"2023/01/31","09:00","0.406","-","1.06"
"2023/01/31","10:00","0.553","-","1.19"
"2023/01/31","11:00","0.438","-","1.06"
"2023/01/31","12:00","0.173","-","0.73"
"2023/01/31","13:00","-0.131","-","0.37"
"2023/01/31","14:00","-0.457","-","0.07"
"2023/01/31","15:00","-0.758","-","-0.15"
"2023/01/31","16:00","-0.904","-","-0.3"
"2023/01/31","17:00","-0.816","-","-0.24"
"2023/01/31","18:00","-0.573","-","0.04"
"2023/01/31","19:00","-0.288","-","0.38"
"2023/01/31","20:00","0.016","-","0.6"
"2023/01/31","21:00","0.308","-","0.88"
"2023/01/31","22:00","0.458","-","1.07"
"2023/01/31","23:00","0.358","-","1.02"
"2023/02/01","00:00","0.067","-","0.69"
"2023/02/01","01:00","-0.278","-","0.3"
"2023/02/01","02:00","-0.632","-","-0.04"
"2023/02/01","03:00","-0.985","-","-0.4"
"2023/02/01","04:00","-1.235","-","-0.6"
"2023/02/01","05:00","-1.254","-","-0.58"
"2023/02/01","06:00","-1.047","-","-0.35"
"2023/02/01","07:00","-0.722","-","0.04"
"2023/02/01","08:00","-0.337","-","0.39"
"2023/02/01","09:00","0.09","-","0.76"
"2023/02/01","10:00","0.449","-","1.06"
"2023/02/01","11:00","0.573","-","1.23"
"2023/02/01","12:00","0.435","-","1.11"
"2023/02/01","13:00","0.157","-","0.77"
"2023/02/01","14:00","-0.158","-","0.41"
"2023/02/01","15:00","-0.495","-","0.14"
"2023/02/01","16:00","-0.793","-","-0.13"
"2023/02/01","17:00","-0.918","-","-0.24"
"2023/02/01","18:00","-0.812","-","-0.14"
"2023/02/01","19:00","-0.568","-","0.12"
"2023/02/01","20:00","-0.279","-","0.47"
"2023/02/01","21:00","0.043","-","0.74"
"2023/02/01","22:00","0.347","-","0.99"
"2023/02/01","23:00","0.481","-","1.15"
"2023/02/02","00:00","0.353","-","1.03"
"2023/02/02","01:00","0.042","-","0.68"
"2023/02/02","02:00","-0.318","-","0.26"
"2023/02/02","03:00","-0.688","-","-0.12"
"2023/02/02","04:00","-1.049","-","-0.45"
"2023/02/02","05:00","-1.28","-","-0.65"
"2023/02/02","06:00","-1.265","-","-0.63"
"2023/02/02","07:00","-1.03","-","-0.35"
"2023/02/02","08:00","-0.682","-","0.06"
"2023/02/02","09:00","-0.266","-","0.41"
"2023/02/02","10:00","0.185","-","0.77"
"2023/02/02","11:00","0.532","-","1.08"
"2023/02/02","12:00","0.61","-","1.21"
"2023/02/02","13:00","0.423","-","1.14"
"2023/02/02","14:00","0.113","-","0.79"
"2023/02/02","15:00","-0.228","-","0.4"
"2023/02/02","16:00","-0.58","-","0.06"
"2023/02/02","17:00","-0.868","-","-0.25"
"2023/02/02","18:00","-0.957","-","-0.34"
"2023/02/02","19:00","-0.817","-","-0.23"
"2023/02/02","20:00","-0.549","-","0.1"
"2023/02/02","21:00","-0.233","-","0.48"
"2023/02/02","22:00","0.119","-","0.78"
"2023/02/02","23:00","0.426","-","1.02"
"2023/02/03","00:00","0.525","-","1.14"
"2023/02/03","01:00","0.345","-","0.96"
"2023/02/03","02:00","-0.006","-","0.58"
"2023/02/03","03:00","-0.394","-","0.18"
"2023/02/03","04:00","-0.785","-","-0.21"
"2023/02/03","05:00","-1.144","-","-0.54"
"2023/02/03","06:00","-1.339","-","-0.7"
"2023/02/03","07:00","-1.269","-","-0.63"
"2023/02/03","08:00","-0.985","-","-0.31"
"2023/02/03","09:00","-0.594","-","0.15"
"2023/02/03","10:00","-0.139","-","0.59"
"2023/02/03","11:00","0.325","-","1"
"2023/02/03","12:00","0.632","-","1.26"
"2023/02/03","13:00","0.636","-","1.32"
"2023/02/03","14:00","0.379","-","1.08"
"2023/02/03","15:00","0.023","-","0.62"
"2023/02/03","16:00","-0.345","-","0.24"
"2023/02/03","17:00","-0.704","-","-0.04"
"2023/02/03","18:00","-0.964","-","-0.25"
"2023/02/03","19:00","-0.999","-","-0.22"
"2023/02/03","20:00","-0.806","-","-0.04"
"2023/02/03","21:00","-0.496","-","0.33"
"2023/02/03","22:00","-0.141","-","0.71"
"2023/02/03","23:00","0.236","-","1.01"
"2023/02/04","00:00","0.526","-","1.3"
"2023/02/04","01:00","0.561","-","1.26"
"2023/02/04","02:00","0.308","-","1.01"
"2023/02/04","03:00","-0.094","-","0.57"
"2023/02/04","04:00","-0.511","-","0.1"
"2023/02/04","05:00","-0.913","-","-0.3"
"2023/02/04","06:00","-1.25","-","-0.57"
"2023/02/04","07:00","-1.384","-","-0.66"
"2023/02/04","08:00","-1.239","-","-0.49"
"2023/02/04","09:00","-0.891","-","-0.15"
"2023/02/04","10:00","-0.45","-","0.28"
"2023/02/04","11:00","0.037","-","0.69"
"2023/02/04","12:00","0.486","-","1.12"
"2023/02/04","13:00","0.719","-","1.39"
"2023/02/04","14:00","0.622","-","1.38"
"2023/02/04","15:00","0.285","-","1.12"
"2023/02/04","16:00","-0.116","-","0.55"
"2023/02/04","17:00","-0.503","-","0.11"
"2023/02/04","18:00","-0.851","-","-0.15"
"2023/02/04","19:00","-1.06","-","-0.32"
"2023/02/04","20:00","-1.021","-","-0.4"
"2023/02/04","21:00","-0.76","-","-0.16"
"2023/02/04","22:00","-0.399","-","0.27"
"2023/02/04","23:00","-0.007","-","0.7"
"2023/02/05","00:00","0.375","-","1.12"
"2023/02/05","01:00","0.616","-","1.39"
"2023/02/05","02:00","0.561","-","1.45"
"2023/02/05","03:00","0.224","-","1.22"
"2023/02/05","04:00","-0.224","-","0.72"
"2023/02/05","05:00","-0.659","-","0.2"
"2023/02/05","06:00","-1.052","-","-0.13"
"2023/02/05","07:00","-1.34","-","-0.32"
"2023/02/05","08:00","-1.389","-","-0.24"
"2023/02/05","09:00","-1.154","-","-0.01"
"2023/02/05","10:00","-0.737","-","0.51"
"2023/02/05","11:00","-0.254","-","0.95"
"2023/02/05","12:00","0.238","-","1.44"
"2023/02/05","13:00","0.635","-","1.77"
"2023/02/05","14:00","0.76","-","1.95"
"2023/02/05","15:00","0.546","-","1.56"
"2023/02/05","16:00","0.132","-","1.1"
"2023/02/05","17:00","-0.3","-","0.64"
"2023/02/05","18:00","-0.685","-","0.22"
"2023/02/05","19:00","-0.997","-","-0.09"
"2023/02/05","20:00","-1.132","-","-0.27"
"2023/02/05","21:00","-1.002","-","-0.17"
"2023/02/05","22:00","-0.667","-","0.32"
"2023/02/05","23:00","-0.259","-","0.69"
"2023/02/06","00:00","0.152","-","1.04"
"2023/02/06","01:00","0.509","-","1.36"
"2023/02/06","02:00","0.67","-","1.49"
"2023/02/06","03:00","0.509","-","1.3"
"2023/02/06","04:00","0.092","-","0.85"
"2023/02/06","05:00","-0.388","-","0.46"
"2023/02/06","06:00","-0.817","-","0.05"
"2023/02/06","07:00","-1.174","-","-0.33"
"2023/02/06","08:00","-1.387","-","-0.53"
"2023/02/06","09:00","-1.333","-","-0.42"
"2023/02/06","10:00","-1.003","-","-0.09"
"2023/02/06","11:00","-0.528","-","0.38"
"2023/02/06","12:00","-0.028","-","0.82"
"2023/02/06","13:00","0.433","-","1.26"
"2023/02/06","14:00","0.738","-","1.58"
"2023/02/06","15:00","0.731","-","1.63"
"2023/02/06","16:00","0.4","-","1.22"
"2023/02/06","17:00","-0.073","-","0.69"
"2023/02/06","18:00","-0.511","-","0.29"
"2023/02/06","19:00","-0.869","-","-0.08"
"2023/02/06","20:00","-1.118","-","-0.31"
"2023/02/06","21:00","-1.159","-","-0.28"
"2023/02/06","22:00","-0.93","-","-0.05"
"2023/02/06","23:00","-0.526","-","0.41"
"2023/02/07","00:00","-0.089","-","0.87"
"2023/02/07","01:00","0.313","-","1.26"
"2023/02/07","02:00","0.613","-","1.55"
"2023/02/07","03:00","0.67","-","1.56"
"2023/02/07","04:00","0.4","-","1.19"
"2023/02/07","05:00","-0.079","-","0.66"
"2023/02/07","06:00","-0.564","-","0.21"
"2023/02/07","07:00","-0.96","-","-0.25"
"2023/02/07","08:00","-1.256","-","-0.53"
"2023/02/07","09:00","-1.373","-","-0.62"
"2023/02/07","10:00","-1.208","-","-0.4"
"2023/02/07","11:00","-0.794","-","0.03"
"2023/02/07","12:00","-0.286","-","0.49"
"2023/02/07","13:00","0.196","-","0.9"
"2023/02/07","14:00","0.587","-","1.25"
"2023/02/07","15:00","0.77","-","1.44"
"2023/02/07","16:00","0.622","-","1.3"
"2023/02/07","17:00","0.191","-","0.79"
"2023/02/07","18:00","-0.312","-","0.32"
"2023/02/07","19:00","-0.727","-","-0.1"
"2023/02/07","20:00","-1.031","-","-0.5"
"2023/02/07","21:00","-1.197","-","-0.65"
"2023/02/07","22:00","-1.13","-","-0.52"
"2023/02/07","23:00","-0.806","-","-0.11"
"2023/02/08","00:00","-0.352","-","0.37"
"2023/02/08","01:00","0.089","-","0.77"
"2023/02/08","02:00","0.452","-","1.14"
"2023/02/08","03:00","0.669","-","1.3"
"2023/02/08","04:00","0.611","-","1.2"
"2023/02/08","05:00","0.246","-","0.74"
"2023/02/08","06:00","-0.266","-","0.28"
"2023/02/08","07:00","-0.726","-","-0.14"
"2023/02/08","08:00","-1.066","-","-0.55"
"2023/02/08","09:00","-1.28","-","-0.75"
"2023/02/08","10:00","-1.292","-","-0.7"
"2023/02/08","11:00","-1.022","-","-0.41"
"2023/02/08","12:00","-0.548","-","0.1"
"2023/02/08","13:00","-0.041","-","0.55"
"2023/02/08","14:00","0.386","-","0.97"
"2023/02/08","15:00","0.675","-","1.28"
"2023/02/08","16:00","0.721","-","1.31"
"2023/02/08","17:00","0.442","-","0.94"
"2023/02/08","18:00","-0.059","-","0.4"
"2023/02/08","19:00","-0.558","-","0.01"
"2023/02/08","20:00","-0.922","-","-0.4"
"2023/02/08","21:00","-1.152","-","-0.65"
"2023/02/08","22:00","-1.222","-","-0.68"
"2023/02/08","23:00","-1.049","-","-0.43"
"2023/02/09","00:00","-0.646","-","0.02"
"2023/02/09","01:00","-0.166","-","0.45"
"2023/02/09","02:00","0.25","-","0.88"
"2023/02/09","03:00","0.55","-","1.22"
"2023/02/09","04:00","0.67","-","1.37"
"2023/02/09","05:00","0.506","-","1.19"
"2023/02/09","06:00","0.072","-","0.71"
"2023/02/09","07:00","-0.441","-","0.26"
"2023/02/09","08:00","-0.85","-","-0.12"
"2023/02/09","09:00","-1.118","-","-0.39"
"2023/02/09","10:00","-1.244","-","-0.49"
"2023/02/09","11:00","-1.152","-","-0.34"
"2023/02/09","12:00","-0.798","-","0.01"
"2023/02/09","13:00","-0.296","-","0.48"
"2023/02/09","14:00","0.173","-","0.89"
"2023/02/09","15:00","0.516","-","1.29"
"2023/02/09","16:00","0.687","-","1.42"
"2023/02/09","17:00","0.6","-","1.31"
"2023/02/09","18:00","0.218","-","0.87"
"2023/02/09","19:00","-0.317","-","0.41"
"2023/02/09","20:00","-0.78","-","-0.03"
"2023/02/09","21:00","-1.076","-","-0.38"
"2023/02/09","22:00","-1.225","-","-0.52"
"2023/02/09","23:00","-1.2","-","-0.44"
"2023/02/10","00:00","-0.932","-","-0.15"
"2023/02/10","01:00","-0.474","-","0.31"
"2023/02/10","02:00","0.002","-","0.67"
"2023/02/10","03:00","0.371","-","1.07"
"2023/02/10","04:00","0.598","-","1.36"
"2023/02/10","05:00","0.626","-","1.38"
"2023/02/10","06:00","0.376","-","1.02"
"2023/02/10","07:00","-0.093","-","0.54"
"2023/02/10","08:00","-0.578","-","0.14"
"2023/02/10","09:00","-0.921","-","-0.29"
"2023/02/10","10:00","-1.113","-","-0.51"
"2023/02/10","11:00","-1.156","-","-0.52"
"2023/02/10","12:00","-0.978","-","-0.33"
"2023/02/10","13:00","-0.567","-","0.11"
"2023/02/10","14:00","-0.073","-","0.52"
"2023/02/10","15:00","0.331","-","0.87"
"2023/02/10","16:00","0.576","-","1.13"
"2023/02/10","17:00","0.634","-","1.17"
"2023/02/10","18:00","0.436","-","0.95"
"2023/02/10","19:00","-0.015","-","0.49"
"2023/02/10","20:00","-0.546","-","0.08"
"2023/02/10","21:00","-0.953","-","-0.34"
"2023/02/10","22:00","-1.178","-","-0.66"
"2023/02/10","23:00","-1.253","-","-0.77"
"2023/02/11","00:00","-1.146","-","-0.66"
"2023/02/11","01:00","-0.807","-","-0.28"
"2023/02/11","02:00","-0.323","-","0.16"
"2023/02/11","03:00","0.127","-","0.53"
"2023/02/11","04:00","0.44","-","0.87"
"2023/02/11","05:00","0.599","-","1.04"
"2023/02/11","06:00","0.555","-","1.05"
"2023/02/11","07:00","0.251","-","0.68"
"2023/02/11","08:00","-0.222","-","0.25"
"2023/02/11","09:00","-0.659","-","-0.14"
"2023/02/11","10:00","-0.935","-","-0.42"
"2023/02/11","11:00","-1.062","-","-0.57"
"2023/02/11","12:00","-1.039","-","-0.49"
"2023/02/11","13:00","-0.798","-","-0.18"
"2023/02/11","14:00","-0.363","-","0.21"
"2023/02/11","15:00","0.096","-","0.55"
"2023/02/11","16:00","0.421","-","0.87"
"2023/02/11","17:00","0.574","-","1.08"
"2023/02/11","18:00","0.541","-","1.1"
"2023/02/11","19:00","0.268","-","0.74"
"2023/02/11","20:00","-0.215","-","0.31"
"2023/02/11","21:00","-0.719","-","-0.05"
"2023/02/11","22:00","-1.067","-","-0.43"
"2023/02/11","23:00","-1.233","-","-0.67"
"2023/02/12","00:00","-1.253","-","-0.77"
"2023/02/12","01:00","-1.087","-","-0.58"
"2023/02/12","02:00","-0.704","-","-0.19"
"2023/02/12","03:00","-0.218","-","0.24"
"2023/02/12","04:00","0.194","-","0.61"
"2023/02/12","05:00","0.458","-","0.94"
"2023/02/12","06:00","0.571","-","1.1"
"2023/02/12","07:00","0.485","-","0.96"
"2023/02/12","08:00","0.159","-","0.49"
"2023/02/12","09:00","-0.296","-","0.15"
"2023/02/12","10:00","-0.68","-","-0.15"
"2023/02/12","11:00","-0.901","-","-0.48"
"2023/02/12","12:00","-0.986","-","-0.64"
"2023/02/12","13:00","-0.921","-","-0.58"
"2023/02/12","14:00","-0.645","-","-0.3"
"2023/02/12","15:00","-0.213","-","0.1"
"2023/02/12","16:00","0.196","-","0.48"
"2023/02/12","17:00","0.448","-","0.84"
"2023/02/12","18:00","0.535","-","0.95"
"2023/02/12","19:00","0.446","-","0.78"
"2023/02/12","20:00","0.134","-","0.42"
"2023/02/12","21:00","-0.351","-","-0.02"
"2023/02/12","22:00","-0.82","-","-0.46"
"2023/02/12","23:00","-1.12","-","-0.72"
"2023/02/13","00:00","-1.254","-","-0.93"
"2023/02/13","01:00","-1.247","-","-0.93"
"2023/02/13","02:00","-1.049","-","-0.7"
"2023/02/13","03:00","-0.648","-","-0.29"
"2023/02/13","04:00","-0.176","-","0.09"
"2023/02/13","05:00","0.202","-","0.49"
"2023/02/13","06:00","0.439","-","0.77"
"2023/02/13","07:00","0.539","-","0.91"
"2023/02/13","08:00","0.442","-","0.77"
"2023/02/13","09:00","0.118","-","0.33"
"2023/02/13","10:00","-0.308","-","-0.07"
"2023/02/13","11:00","-0.65","-","-0.34"
"2023/02/13","12:00","-0.843","-","-0.52"
"2023/02/13","13:00","-0.914","-","-0.61"
"2023/02/13","14:00","-0.833","-","-0.51"
"2023/02/13","15:00","-0.546","-","-0.22"
"2023/02/13","16:00","-0.132","-","0.11"
"2023/02/13","17:00","0.228","-","0.37"
"2023/02/13","18:00","0.433","-","0.68"
"2023/02/13","19:00","0.492","-","0.84"
"2023/02/13","20:00","0.386","-","0.67"
"2023/02/13","21:00","0.065","-","0.32"
"2023/02/13","22:00","-0.409","-","-0.08"
"2023/02/13","23:00","-0.848","-","-0.42"
"2023/02/14","00:00","-1.129","-","-0.72"
"2023/02/14","01:00","-1.263","-","-0.91"
"2023/02/14","02:00","-1.259","-","-0.93"
"2023/02/14","03:00","-1.054","-","-0.74"
"2023/02/14","04:00","-0.651","-","-0.35"
"2023/02/14","05:00","-0.196","-","0.04"
"2023/02/14","06:00","0.167","-","0.39"
"2023/02/14","07:00","0.411","-","0.67"
"2023/02/14","08:00","0.53","-","0.83"
"2023/02/14","09:00","0.447","-","0.72"
"2023/02/14","10:00","0.136","-","0.35"
"2023/02/14","11:00","-0.268","-","0.01"
"2023/02/14","12:00","-0.592","-","-0.25"
"2023/02/14","13:00","-0.788","-","-0.45"
"2023/02/14","14:00","-0.873","-","-0.55"
"2023/02/14","15:00","-0.798","-","-0.41"
"2023/02/14","16:00","-0.515","-","-0.12"
"2023/02/14","17:00","-0.122","-","0.23"
"2023/02/14","18:00","0.208","-","0.52"
"2023/02/14","19:00","0.403","-","0.79"
"2023/02/14","20:00","0.476","-","0.88"
"2023/02/14","21:00","0.386","-","0.72"
"2023/02/14","22:00","0.073","-","0.36"
"2023/02/14","23:00","-0.391","-","0"
"2023/02/15","00:00","-0.822","-","-0.38"
"2023/02/15","01:00","-1.116","-","-0.71"
"2023/02/15","02:00","-1.283","-","-0.91"
"2023/02/15","03:00","-1.306","-","-0.94"
"2023/02/15","04:00","-1.109","-","-0.7"
"2023/02/15","05:00","-0.709","-","-0.28"
"2023/02/15","06:00","-0.259","-","0.1"
"2023/02/15","07:00","0.117","-","0.49"
"2023/02/15","08:00","0.402","-","0.81"
"2023/02/15","09:00","0.566","-","0.97"
"2023/02/15","10:00","0.506","-","0.9"
"2023/02/15","11:00","0.202","-","0.51"
"2023/02/15","12:00","-0.2","-","0.12"
"2023/02/15","13:00","-0.535","-","-0.18"
"2023/02/15","14:00","-0.765","-","-0.43"
"2023/02/15","15:00","-0.886","-","-0.55"
"2023/02/15","16:00","-0.829","-","-0.51"
"2023/02/15","17:00","-0.553","-","-0.28"
"2023/02/15","18:00","-0.169","-","0.11"
"2023/02/15","19:00","0.161","-","0.39"
"2023/02/15","20:00","0.387","-","0.63"
"2023/02/15","21:00","0.51","-","0.76"
"2023/02/15","22:00","0.455","-","0.67"
